notice_id,scenario_id,event_id,source_type,wording_variant,benchmark_split,uncertainty_case,report_timestep,text,canonical
OPS-101-persistence-uncertain_chat,v3_route4_detour,OPS-101,driver_chat,uncertain_chat,development,persistence,11,"[OPS-101] Driver 4: The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 4 delay 20-30 min; unit 4 traction energy 1.08-1.12x normal.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.60; earlier estimates may be superseded.
Dispatcher: No selected value changed; keep the current plan and wait.","{""event_id"":""OPS-101"",""source_type"":""driver_chat"",""event_type"":""service_delay"",""phase"":""persistence"",""affected_buses"":[4],""affected_chargers"":[],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":4,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":4,""lower_bound"":1.08,""upper_bound"":1.12,""selected_value"":1.12,""unit"":""multiplier"",""selection_policy"":""conservative_upper""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""4"":30},""energy_multiplier_by_bus"":{""4"":1.12},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-101-severity_change-uncertain_chat,v3_route4_detour,OPS-101,driver_chat,uncertain_chat,development,severity_change,12,"[OPS-101] Driver 4: A verified correction supersedes the previous estimate for water-main detour on route block 4. unit 4 delay 30-40 min; unit 4 traction energy 1.12-1.18x normal.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.88; earlier estimates may be superseded.
Dispatcher: Verified correction: supersede the earlier values and replan now.","{""event_id"":""OPS-101"",""source_type"":""driver_chat"",""event_type"":""service_delay"",""phase"":""severity_change"",""affected_buses"":[4],""affected_chargers"":[],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":4,""lower_bound"":30.0,""upper_bound"":40.0,""selected_value"":40.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":4,""lower_bound"":1.12,""upper_bound"":1.18,""selected_value"":1.18,""unit"":""multiplier"",""selection_policy"":""conservative_upper""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""4"":40},""energy_multiplier_by_bus"":{""4"":1.18},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-101-recovery-uncertain_chat,v3_route4_detour,OPS-101,driver_chat,uncertain_chat,development,recovery,14,"[OPS-101] Driver 4: The affected buses and chargers for water-main detour on route block 4 are confirmed back to normal.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.96; earlier estimates may be superseded.
Dispatcher: Recovery confirmed: restore nominal assumptions and replan now.","{""event_id"":""OPS-101"",""source_type"":""driver_chat"",""event_type"":""service_delay"",""phase"":""recovery"",""affected_buses"":[4],""affected_chargers"":[],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":4,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""energy_multiplier"",""asset_id"":4,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""multiplier"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""4"":0},""energy_multiplier_by_bus"":{""4"":1.0},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-101-stable-uncertain_chat,v3_route4_detour,OPS-101,driver_chat,uncertain_chat,development,stable,15,"[OPS-101] Driver 4: Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 1.00; earlier estimates may be superseded.
Dispatcher: No new operational restriction; no replan is needed.","{""event_id"":""OPS-101"",""source_type"":""driver_chat"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-102-warning-clean,v3_route6_closure,OPS-102,service_alert,clean,test,warning,9,Operations notice OPS-102. A conditional warning was raised for lane closure on route block 6. unit 6 delay 15-25 min; unit 6 traction energy 1.05-1.10x normal. Confidence 0.45. Field information and initial telemetry conflict where stated. Request confirmation and do not replan yet.,"{""event_id"":""OPS-102"",""source_type"":""service_alert"",""event_type"":""service_delay"",""phase"":""warning"",""affected_buses"":[6],""affected_chargers"":[],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":6,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":null,""unit"":""minutes"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""energy_multiplier"",""asset_id"":6,""lower_bound"":1.05,""upper_bound"":1.1,""selected_value"":null,""unit"":""multiplier"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-102-onset-clean,v3_route6_closure,OPS-102,service_alert,clean,test,onset,10,Operations notice OPS-102. The event is now confirmed for lane closure on route block 6. unit 6 delay 15-25 min; unit 6 traction energy 1.05-1.10x normal. Confidence 0.72. Field information and initial telemetry conflict where stated. Confirmed material: apply the conservative bound provisionally and replan now.,"{""event_id"":""OPS-102"",""source_type"":""service_alert"",""event_type"":""service_delay"",""phase"":""onset"",""affected_buses"":[6],""affected_chargers"":[],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":6,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":25.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":6,""lower_bound"":1.05,""upper_bound"":1.1,""selected_value"":1.1,""unit"":""multiplier"",""selection_policy"":""conservative_upper""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""6"":25},""energy_multiplier_by_bus"":{""6"":1.1},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-102-persistence-clean,v3_route6_closure,OPS-102,service_alert,clean,test,persistence,11,Operations notice OPS-102. The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 6 delay 15-25 min; unit 6 traction energy 1.05-1.10x normal. Confidence 0.60. Field information and initial telemetry conflict where stated. No selected value changed; keep the current plan and wait.,"{""event_id"":""OPS-102"",""source_type"":""service_alert"",""event_type"":""service_delay"",""phase"":""persistence"",""affected_buses"":[6],""affected_chargers"":[],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":6,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":25.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":6,""lower_bound"":1.05,""upper_bound"":1.1,""selected_value"":1.1,""unit"":""multiplier"",""selection_policy"":""conservative_upper""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""6"":25},""energy_multiplier_by_bus"":{""6"":1.1},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-102-severity_change-clean,v3_route6_closure,OPS-102,service_alert,clean,test,severity_change,12,Operations notice OPS-102. A verified correction supersedes the previous estimate for lane closure on route block 6. unit 6 delay 25-35 min; unit 6 traction energy 1.10-1.16x normal. Confidence 0.88. Field information and initial telemetry conflict where stated. Verified correction: supersede the earlier values and replan now.,"{""event_id"":""OPS-102"",""source_type"":""service_alert"",""event_type"":""service_delay"",""phase"":""severity_change"",""affected_buses"":[6],""affected_chargers"":[],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":6,""lower_bound"":25.0,""upper_bound"":35.0,""selected_value"":35.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":6,""lower_bound"":1.1,""upper_bound"":1.16,""selected_value"":1.16,""unit"":""multiplier"",""selection_policy"":""conservative_upper""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""6"":35},""energy_multiplier_by_bus"":{""6"":1.16},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-102-recovery-clean,v3_route6_closure,OPS-102,service_alert,clean,test,recovery,14,Operations notice OPS-102. The affected buses and chargers for lane closure on route block 6 are confirmed back to normal. Confidence 0.96. Field information and initial telemetry conflict where stated. Recovery confirmed: restore nominal assumptions and replan now.,"{""event_id"":""OPS-102"",""source_type"":""service_alert"",""event_type"":""service_delay"",""phase"":""recovery"",""affected_buses"":[6],""affected_chargers"":[],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":6,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""energy_multiplier"",""asset_id"":6,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""multiplier"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""6"":0},""energy_multiplier_by_bus"":{""6"":1.0},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-102-stable-clean,v3_route6_closure,OPS-102,service_alert,clean,test,stable,15,Operations notice OPS-102. Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations. Confidence 1.00. Field information and initial telemetry conflict where stated. No new operational restriction; no replan is needed.,"{""event_id"":""OPS-102"",""source_type"":""service_alert"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
